source,wiki_sanity_source,target,wiki_sanity_target
Intermenstrual bleeding,21472,Metrorragie,0
Hexokinase,30166,Hexokinase,0
William Bateson,60354,William_Bateson,0
Olanzapine,100577,Olanzapine,0
Statistic,25832,Steekproeffunctie,0
Genetic engineering,68511,Genetische_technologie,0
Xerostomia,37118,Xerostomie,0
Health technology,44975,Medische_technologie,0
Colombia,120252,Colombia,0
Desalination,68215,Ontziltingsinstallatie,0
Sodium–potassium pump,34353,Natrium-kaliumpomp,0
Bust (sculpture),21476,Buste_(kunst),0
Anatomical terms of location,52173,Anatomische_vaktermen_van_positie,0
Poliovirus,39403,Poliovirus,0
Menander,42190,Menander_(toneelschrijver),0
Skull,51207,Schedel,0
Developed country,53904,Ontwikkeld_land,0
Bronchiectasis,40721,Bronchi%C3%ABctasie%C3%ABn,0
Monocyte,28195,Monocyt,0
National accounts,39262,Nationale_rekeningen,0
Online Mendelian Inheritance in Man,18461,Mendelian_Inheritance_in_Man,0
Combined oral contraceptive pill,84311,Anticonceptiepil,0
Positive psychology,92251,Positieve_psychologie,0
Sagunto,40166,Sagunto,0
Vardenafil,28591,Vardenafil,0
Wilhelm Röntgen,38729,Wilhelm_R%C3%B6ntgen,0
Rete mirabile,22144,Rete_mirabile,0
Satay,100018,Sat%C3%A9,0
Varicose veins,38923,Spatader,0
Bas van Fraassen,31071,Bas_van_Fraassen,0
Titin,45702,Titine,0
Sacred Heart,70496,Heilig_Hartverering,0
Iron(III) chloride,32284,IJzer(III)chloride,0
Lucid dream,41578,Lucide_droom,0
Sensory neuron,31624,Sensorische_zenuwcel,0
Tentacle,19495,Tentakel,0
Khaqani,32774,Khaqani,0
Edward Calvin Kendall,25209,Edward_Calvin_Kendall,0
Cocktail shaker,23578,Cocktailshaker,0
Memory B cell,28665,B-geheugencel,0
The Hill (newspaper),31562,The_Hill_(krant),0
Southern Europe,59787,Zuid-Europa,0
Strategic Defense Initiative,104175,Strategic_Defense_Initiative,0
Port,38554,Haven,0
Apollonia (Illyria),60222,Apollonia_(Illyri%C3%AB),0
Joule,31116,Joule,0
Likelihood ratios in diagnostic testing,29250,Likelihood_ratio_(epidemiologie),0
Endoderm,18846,Endoderm,0
Autolysis (biology),19515,Autolyse,0
Biopharmaceutical,32021,Biological,0
Nutrient,33236,Voedingsstof,0
Mexico,210257,Mexico_(land),0
Stipule,16387,Steunblaadje,0
Elastase,19580,Elastase,0
Seed bank,36193,Zadenbank,0
Paget's disease of bone,39804,Botziekte_van_Paget,0
MPTP,23366,MPTP,0
Poaching,51450,Wildstroperij,0
Epiglottitis,24616,Epiglottitis,0
Carbon-14,26276,Koolstof-14,0
Cluster of differentiation,24247,CD-merker,0
Nursing,96648,Verpleegkunde,0
Caffeine,127363,Cafe%C3%AFne,0
Chlorprothixene,63427,Chloorprotixeen,0
Polycystic ovary syndrome,62800,Polycysteus-ovariumsyndroom,0
Yunnan,105623,Yunnan,0
Immature ovum,17761,O%C3%B6tide,0
Sense of balance,27460,Evenwichtszin,0
Parole,40738,Voorwaardelijke_invrijheidstelling,0
Alcohol proof,18627,Proof_(alcohol),0
Perinatal asphyxia,22107,Perinatale_asfyxie,0
CD14,20982,CD14,0
Nuclear fusion,85916,Kernfusie,0
Stanford University,104548,Stanford-universiteit,0
Gestational diabetes,55399,Zwangerschapsdiabetes,0
Cough,34403,Hoest,0
Tungsten,56623,Wolfraam,0
Henry VIII,129428,Hendrik_VIII_van_Engeland,0
Labyrinthitis,23843,Labyrintitis,0
Cyprus,133308,Cyprus,0
Hemodynamics,52530,Hemodynamiek,0
Paronychia,33566,Paronychia,0
Grandmother hypothesis,28916,Grootmoederhypothese,0
Data structure,28159,Datastructuur,0
London,152305,Londen,0
Timolol,22515,Timolol,0
Ignaz Semmelweis,70844,Ignaz_Semmelweis,0
Degenerative disease,16391,Degeneratieve_ziekte,0
Aloe vera,28203,Alo%C3%AB_vera,0
Prince-Archbishopric of Salzburg,34627,Prinsaartsbisdom_Salzburg,0
Creutzfeldt–Jakob disease,53657,Ziekte_van_Creutzfeldt-Jakob,0
Sputum,23096,Sputum,0
Abdominal pain,35695,Buikpijn,0
Ventilator,35625,Beademingsapparaat,0
Random-access memory,54910,Random-access_memory,0
Neurology,37729,Neurologie,0
Chemical substance,36389,Stof_(scheikunde),0
Potassium persulfate,18908,Kaliumperoxodisulfaat,0
Inguinal hernia,36997,Liesbreuk,0
Becquerel,22633,Becquerel_(eenheid),0
Mulled wine,38246,Bisschopswijn,0
Hemoglobin,82956,Hemoglobine,0
Rhinoceros,55455,Neushoorns,0
Halogen,57430,Halogeen,0
Withania somnifera,17297,Ashwaganda,0
Fascia,26600,Fascie_(bindweefsel),0
Prevalence,24800,Prevalentie,0
Animal,59113,Dierenrijk,0
Disease,66906,Ziekte,0
Methods of detecting exoplanets,82977,Methoden_om_exoplaneten_te_vinden,0
Fulcanelli,27961,Fulcanelli,0
Spectrometer,21169,Spectrometer,0
Integumentary system,27731,Integumentum,0
Eric Kandel,64634,Eric_Kandel,0
Potassium ferrate,20090,Kaliumferraat(VI),0
Richard Willstätter,26463,Richard_Willst%C3%A4tter,0
Animal,58977,Dierenrijk,0
Low-density lipoprotein,44133,Lagedichtheidlipoprote%C3%AFne,0
Cetrimonium bromide,28396,Cetrimoniumbromide,0
Video game addiction,66245,Gameverslaving,0
Crusades,139790,Kruistocht,0
Christchurch,97639,Christchurch_(Nieuw-Zeeland),0
Cataract surgery,57924,Cataractextractie,0
Himera,40736,Himera,0
Tetrapod,80523,Viervoeters_(biologie),0
Shiatsu,28897,Shiatsu,0
Federal architecture,20408,Federale_stijl,0
Aneurysm,41653,Aneurysma,0
Heart failure,90791,Hartfalen,0
Schirmer's test,18103,Schirmertest,0
beta-Hydroxy beta-methylbutyric acid,52251,3-hydroxy-3-methylbutaanzuur,0
Potassium bromate,21260,Kaliumbromaat,0
George Starkey,36063,George_Starkey,0
Viral disease,39235,Virusziekte,0
Lanthanide,81918,Lanthanide,0
1-Aminocyclopropane-1-carboxylic acid,22585,1-aminocyclopropaan-1-carbonzuur,0
Antiarrhythmic agent,29409,Antiaritmica,0
Glasgow Coma Scale,31023,Glasgow-comaschaal,0
Nootropic,34226,Smart_drug,0
Diacetylene,20158,Diacetyleen,0
Synthetic rubber,19927,Synthetisch_rubber,0
Philanthropy,49796,Filantropie,0
Boulangerite,17366,Boulangeriet,0
Faraday cage,28430,Kooi_van_Faraday,0
Campylobacter jejuni,39094,Campylobacter_jejuni,0
Natural theology,40550,Natuurlijke_theologie,0
Competition law,68589,Mededingingsrecht,0
Nuremberg,79870,Neurenberg,0
Photoreceptor cell,47074,Lichtgevoelige_cel,0
Combinatorics,43029,Combinatoriek,0
Vertebra,42922,Wervel_(anatomie),0
Gonadotropin-releasing hormone,40707,Gonadotropin-releasing_hormone,0
Sex education,99508,Relationele_en_seksuele_vorming,0
Molecular dynamics,63218,Moleculaire_dynamica,0
Equal opportunity,82499,Gelijke_behandeling,0
Mississippi,134637,Mississippi_(staat),0
Alan Hodgkin,48721,Alan_Lloyd_Hodgkin,0
Menopause,70406,Menopauze,0
Pregnancy category,21005,Zwangerschapscategorie,0
Daniell cell,25905,Daniell-element,0
Prostate cancer,88339,Prostaatkanker,0
Acrylonitrile,27038,Acrylonitril,0
Rutherfordium,44402,Rutherfordium,0
Phenylalanine,48165,Fenylalanine,0
Superfood,24242,Superfood,0
Hypnosis,104695,Hypnose,0
Effect size,71842,Effectgrootte,0
Vestibulo–ocular reflex,24544,Vestibulo-oculaire_reflex,0
Embolization,20811,Embolisatie,0
Deep artery of arm,18462,Arteria_profunda_brachii,0
Johann Heinrich Lambert,30181,Johann_Heinrich_Lambert,0
Public transport,70661,Openbaar_vervoer,0
James Paget,30284,James_Paget,0
Huntington's disease,86494,Ziekte_van_Huntington,0
Sensitivity and specificity,46678,Sensitiviteit_en_specificiteit,0
Mehmet Oz,58790,Mehmet_%C3%96z,0
Cis–trans isomerism,25650,Cis-trans-isomerie,0
Echinococcosis,47744,Echinokokkose,0
Palpation,24871,Palpatie,0
Coronary artery bypass surgery,48430,Overbruggingsoperatie,0
Topical steroid withdrawal,21286,Hormoonzalfverslaving,0
Intracerebral hemorrhage,27069,Intracerebraal_hematoom,0
Three-dimensional space,39993,Driedimensionaal,0
Leukocytosis,21847,Leukocytose,0
Edema,34794,Oedeem,0
Western African Ebola virus epidemic,162852,Ebola-uitbraak_in_West-Afrika_in_2014,0
Coronavirus,61665,Coronavirussen,0
Raynaud syndrome,31533,Fenomeen_van_Raynaud,0
Scientific evidence,28678,Wetenschappelijk_bewijs,0
Arteriovenous malformation,30786,Arterioveneuze_malformatie,0
Miconazole,34660,Miconazol,0
Hydroxylation,22936,Hydroxylering,0
Gasket,31324,Afdichting,0
Blood–brain barrier,27960,Bloed-hersenbarri%C3%A8re,0
Potassium metabisulfite,18857,Kaliummetabisulfiet,0
Itihasa,47369,Itihasa,0
Allan MacLeod Cormack,27326,Allan_McLeod_Cormack,0
Aesthetics,73407,Esthetica,0
Hypochromic anemia,22693,Chlorose_(mens),0
International Union of Pure and Applied Physics,30229,IUPAP,0
William Gilbert (physician),42861,William_Gilbert,0
Pythagoras,114587,Pythagoras,0
Arsenate,14049,Arsenaat,0
Sinhalese people,53943,Singalezen,0
Cephalopod,92172,Inktvissen,0
Santo Domingo,72423,Santo_Domingo_(Dominicaanse_Republiek),0
Patchouli,17620,Patchoeli,0
Good Country Index,31971,Good_Country_Index,0
Snake,94898,Slangen,0
Paul Kurtz,31656,Paul_Kurtz,0
Mastic (plant resin),28374,Mastiek_(hars),0
Diving regulator,127527,Octopus_(duiksport),0
Thebaine,31935,Theba%C3%AFne,0
Toothbrush,36390,Tandenborstel,0
Insect,119316,Insecten,0
Colony of Virginia,93089,Kolonie_Virginia,0
Drag (physics),49939,Stromingsweerstand,0
Amphetamine,112495,Amfetamine,0
Pericardium,26050,Pericard,0
Path integral formulation,121733,Padintegraal,0
Selective serotonin reuptake inhibitor,76154,Selectieve_serotonine-heropnameremmers,0
Rāja yoga,31005,Raja-yoga,0
Pneumocystis jirovecii,22579,Pneumocystis_jiroveci,0
Sacred Heart,70328,Heilig_Hartverering,0
Mniotype,16053,Mniotype,0
Magna Graecia,49146,Magna_Graecia,0
Kilogram,57197,Kilogram,0
Giant cell arteritis,27813,Arteriitis_temporalis,0
Lithium hexafluorophosphate,21622,Lithiumhexafluorfosfaat,0
Emergency evacuation,66851,Evacuatie,0
Ahmad Shamlou,50450,Ahmad_Shamlu,0
Elder abuse,42367,Ouderenmishandeling,0
Coke (fuel),35870,Cokes,0
FtsZ,28018,FtsZ,0
Theodore Roosevelt,230662,Theodore_Roosevelt,0
Kallawaya,23203,Kallawaya,0
Foodborne illness,59365,Voedselvergiftiging,0
Mylan,46111,Mylan,0
Boron trichloride,22640,Boortrichloride,0
Public space,32680,Openbare_ruimte,0
Multivariate statistics,34435,Multivariate_statistiek,0
Body mass index,51652,Queteletindex,0
Solvent,44322,Oplosmiddel,0
Radioactive decay,85277,Radioactiviteit,0
Indoor air quality,70519,Binnenmilieu,0
Myocarditis,39817,Myocarditis,0
Sulconazole,17065,Sulconazol,0
Defibrillation,47969,Defibrillatie,0
Agricultural policy,59870,Landbouwpolitiek,0
Bardet–Biedl syndrome,24815,Syndroom_van_Laurence-Moon-Bardet-Biedl,0
Viroid,31992,Viro%C3%AFde,0
Desmond Morris,36847,Desmond_Morris,0
Alternative medicine,116083,Alternatieve_geneeswijze,0
European Community number,14575,EG-nummer,0
Science (journal),26283,Science,0
Ligature (medicine),13248,Ligatuur_(medisch),0
Deuterostome,32458,Deuterostomia,0
Night terror,35651,Nachtangst,0
Mass spectrometry,76737,Massaspectrometrie,0
Carniola,37828,Hertogdom_Krain,0
Acetyl group,19702,Acetylgroep,0
Eastern philosophy,81855,Oosterse_filosofie,0
Phenylpiracetam,32130,Carfedon,0
Biomedical engineering,58963,Biomedische_technologie,0
"The Descent of Man, and Selection in Relation to Sex",62140,De_afstamming_van_de_mens,0
Vertebra,42912,Wervel_(anatomie),0
Mathematics,85960,Wiskunde,0
Decay chain,38179,Vervalreeks,0
Pulmonology,28178,Pulmonologie,0
Tracheotomy,50762,Tracheotomie,0
Harold Wilson,153242,Harold_Wilson,0
Hospital information system,24162,Ziekenhuisinformatiesysteem,0
Lead (disambiguation),13054,Lead,0
Vedas,94952,Veda%27s,0
Potassium tetrachloroplatinate,18451,Kaliumtetrachloroplatinaat,0
Bayer,79650,Bayer,0
Lipophilicity,18346,Lipofiel,0
Adoration,19804,Aanbidding,0
Sleep,70390,Slaap_(rust),0
Afterlife,112367,Leven_na_de_dood_(begrip),0
Inhalational anesthetic,35883,Dampvormige_anesthetica,0
Suxamethonium chloride,35874,Succinylcholine,0
Attic Greek,47609,Attisch_(dialect),0
The BMJ,28295,BMJ,0
Lutetium,37555,Lutetium,0
Seborrheic keratosis,26729,Ouderdomswrat,0
Interdisciplinarity,51176,Interdisciplinariteit,0
Non-alcoholic drink,27217,Lijst_van_niet-alcoholische_dranken,0
Aspartate transaminase,34660,Aspartaat-aminotransferase,0
Edward Tatum,23111,Edward_Lawrie_Tatum,0
Avian influenza,67786,Vogelgriep,0
Nickel–cadmium battery,45611,Nikkel-cadmium-accu,0
Bulk modulus,32390,Compressiemodulus,0
International Association of Nitrox and Technical Divers,56555,International_Association_of_Nitrox_and_Technical_Divers,0
Randolph Bresnik,60183,Randolph_Bresnik,0
Raw foodism,32085,Raw-foodisme,0
ASTM International,25117,ASTM_International,0
Apple Watch,78901,Apple_Watch,0
Glasgow Coma Scale,30855,Glasgow-comaschaal,0
Hamartoma,25612,Hamartoom,0
Great Depression,138523,Crisis_van_de_jaren_1930,0
Nephrology,35187,Nefrologie,0
Breast cancer,97729,Borstkanker,0
Alkaline battery,31459,Alkalinebatterij,0
Anti-inflammatory,31665,Ontstekingsremmers,0
Civitas,16194,Civitas,0
Eurobarometer,19690,Eurobarometer,0
Neoplasm,44939,Neoplasie,0
Palliative sedation,32754,Palliatieve_sedatie,0
Hemoglobin,82804,Hemoglobine,0
Complement system,36218,Complementsysteem,0
Babesiosis,31892,Babesiosis,0
Ascomycota,65368,Ascomyceten,0
Dental extraction,56769,Extractie_(tandheelkunde),0
Nocardiosis,22263,Nocardiose,0
Beta blocker,54583,B%C3%A8tablokkers,0
Lippincott Williams & Wilkins,17198,Lippincott_Williams_%26_Wilkins,0
Tripelennamine,30090,Tripelennamine,0
Sydney,146700,Sydney,0
Propionic acid,32389,Propionzuur,0
Chromatography,66801,Chromatografie,0
Food,112747,Levensmiddel,0
John Hasbrouck Van Vleck,32075,John_van_Vleck,0
Electrochemical gradient,29502,Elektrochemische_gradi%C3%ABnt,0
Wernicke encephalopathy,34658,Syndroom_van_Wernicke,0
Spearman's rank correlation coefficient,45185,Spearmans_rangcorrelatieco%C3%ABffici%C3%ABnt,0
Peter Paul Rubens,57958,Peter_Paul_Rubens,0
JAMA,22746,Journal_of_the_American_Medical_Association,0
Bad trip,25128,Bad_trip,0
Atrium (heart),27238,Atrium_(hart),0
Lactic acid,35040,Melkzuur,0
Saint Catherine's Monastery,45799,Katharinaklooster,0
Rutherford (unit),13115,Rutherford_(eenheid),0
X-ray crystallography,119048,R%C3%B6ntgenkristallografie,0
High-temperature gas reactor,25321,VHTR,0
Amino acid,73281,Aminozuur,0
Lithium aluminate,27482,Lithiumaluminaat,0
Walter Gilbert,27932,Walter_Gilbert,0
Spinal nerve,28867,Spinale_zenuw,0
Hand,46364,Hand,0
Video camera,23106,Videocamera,0
Passive immunity,28006,Passieve_immuniteit,0
Rheumatology,25553,Reumatologie,0
Geocentric model,80022,Geocentrisme,0
Brittany,110137,Bretagne_(schiereiland),0
Vaginal discharge,32017,Vaginale_afscheiding,0
Loeys–Dietz syndrome,23984,Syndroom_van_Loeys-Dietz,0
Shortness of breath,37638,Benauwdheid,0
Affix,23557,Affix,0
Irbesartan,21246,Irbesartan,0
Liquor,41850,Gedistilleerde_drank,0
Lithium hydride,31562,Lithiumhydride,0
Tietze syndrome,27124,Syndroom_van_Tietze,0
Plastid,36932,Plastide,0
Cathine,36595,Cathine,0
Leonidas I,35456,Leonidas_I_van_Sparta,0
Ivabradine,23078,Ivabradine,0
Harmonic mean,54907,Harmonisch_gemiddelde,0
Psychiatric medication,29348,Psychofarmacon,0
Coccyx,25383,Stuit,0
Mercury battery,23516,Kwikbatterij,0
Locus coeruleus,33405,Locus_caeruleus,0
Eswatini,87404,Swaziland,0
Pregabalin,59849,Pregabaline,0
Neutron reflector,12612,Neutronenreflector,0
Ibuprofen,57371,Ibuprofen,0
Opisthotonus,18687,Opisthotonus,0
Erythema ab igne,22398,Kachelbenen,0
Friedrich Wöhler,38020,Friedrich_W%C3%B6hler,0
Blood sugar level,40521,Bloedglucosespiegel,0
Serotonin–norepinephrine reuptake inhibitor,65521,SNRI,0
Electrophile,21530,Elektrofiel,0
Z-test,34500,Z-toets,0
Lethargy,12001,Lethargie,0
Faith healing,75546,Gebedsgenezing,0
Respiratory failure,24099,Respiratoire_insuffici%C3%ABntie,0
Metaxa,28801,Metaxa,0
Persistent vegetative state,46440,Vegetatieve_toestand,0
United States Pharmacopeia,20577,United_States_Pharmacopeia,0
Endocrine disease,22496,Endocriene_ziekte,0
Axon,48308,Axon,0
Interhalogen,26027,Interhalogeen,0
Photodermatitis,17892,Fotocontactallergie,0
Henrik Dam,23624,Henrik_Dam,0
Interstellar medium,54858,Interstellair_medium,0
OECD,60062,Organisatie_voor_Economische_Samenwerking_en_Ontwikkeling,0
BMPR2,33524,BMPR2,0
Formic acid,39171,Mierenzuur,0
Lysis,14616,Lyse,0
Zuclopenthixol,61552,Zuclopentixol,0
Large intestine,48990,Dikke_darm,0
Oxidase,15965,Oxidase,0
Entrez,14573,Entrez,0
Bedale,33278,Bedale,0
Tai chi,65528,Tai_chi,0
Satoshi Ōmura,38905,Satoshi_Omura,0
γ-Aminobutyric acid,41485,Gamma-aminoboterzuur,0
Argument from ignorance,21662,Argumentum_ad_ignorantiam,0
Akathisia,26696,Acathisie,0
Self-actualization,33672,Zelfactualisering,0
Sternum,30916,Borstbeen,0
Asthma,93196,Astma,0
Hypnotherapy,40353,Hypnotherapie,0
Vermouth,39255,Vermout,0
Interstitial lung disease,28809,Interstiti%C3%ABle_longziekten,0
Duns Scotus,83029,Johannes_Duns_Scotus,0
Estonian language,43357,Estisch,0
Biomechanics,45664,Biomechanica,0
Vasoconstriction,24076,Vasoconstrictie,0
Reward system,62767,Beloningssysteem,0
Aspartic acid,35189,Asparaginezuur,0
Gram stain,27381,Gramkleuring,0
Religious order,28027,Kloosterorde,0
Arteriovenous malformation,30980,Arterioveneuze_malformatie,0
Coevolution,47964,Co-evolutie,0
Herpes simplex,64314,Herpes_simplex,0
Self-esteem,64626,Eigenwaarde_(psychologie),0
"Tus, Iran",26304,Toes,0
Harpagophytum,18481,Duivelsklauw,0
Zoledronic acid,25543,Zoledronaat,0
Quantum mechanics,94016,Kwantummechanica,0
Sinoatrial node,28686,Sinusknoop,0
History of science,139768,Wetenschapsgeschiedenis,0
Fibroblast,24124,Fibroblast,0
Hope,41441,Hoop,0
Dry January,19246,IkPas,0
Venipuncture,33177,Venapunctie,0
Sugilite,17941,Sugiliet,0
Neutropenia,34244,Neutropenie,0
Haloalkane,30478,Halogeenalkaan,0
Electrophysiology,43620,Elektrofysiologie,0
Animal fat,12932,Dierlijk_vet,0
Southwestern United States,123146,Zuidwesten_van_de_Verenigde_Staten,0
Feedback,50580,Terugkoppeling,0
African Americans,149103,Afro-Amerikanen,0
Binary search algorithm,71930,Bisectie,0
Endurance,15921,Uithoudingsvermogen,0
Segesta,39816,Segesta_(stad),0
Nicotine,89912,Nicotine,0
Veterinarian,45892,Dierenarts,0
Eponym,30676,Eponiem,0
Sydney funnel-web spider,25415,Australische_tunnelwebspin,0
Weathering,53295,Verwering,0
Mann–Whitney U test,47435,Mann-whitneytoets,0
Methylnaltrexone,34339,Methylnaltrexon,0
Southern Cone,68399,Zuidkegel,0
Bombus consobrinus,14476,Bombus_consobrinus,0
Edo period,105501,Edoperiode,0
Generic drug,35888,Generiek_geneesmiddel,0
Theanine,35318,Theanine,0
Sexual and reproductive health,93853,Seksuele_gezondheid,0
"2,3,7,8-Tetrachlorodibenzodioxin",37658,"2,3,7,8-tetrachloordibenzo-p-dioxine",0
Alcohol (chemistry),51429,Alcohol_(stofklasse),0
Dog whistle,16441,Hondenfluitje,0
Vinflunine,22987,Vinflunine,0
Golden Triangle (Southeast Asia),29191,Gouden_Driehoek_(gebied),0
Trachea,37960,Luchtpijp,0
Aldol reaction,41714,Aldolreactie,0
Underdrawing,14241,Ondertekening,0
Hypotension,33668,Hypotensie,0
Conservatorship,26847,Curatele_(Nederland),0
Fat,71808,Vet,0
Lund University,63641,Universiteit_van_Lund,0
Premature ejaculation,37808,Voortijdige_zaadlozing,0
"Megalopolis, Greece",28867,Megalopolis_(Griekenland),0
Makerere University,43856,Universiteit_van_Makerere,0
Chrysopoeia,21532,Chrysopoeia,0
Mint julep,26880,Mint_julep,0
Zakariya al-Qazwini,26411,Zakariya_al-Qazwini,0
Pottery,83262,Pottenbakken,0
Athetosis,30688,Athetose,0
Digitalis purpurea,23177,Vingerhoedskruid,0
Ecological niche,43658,Niche_(ecologie),0
Anticoagulant,48526,Anticoagulantia,0
Gastrointestinal tract,52720,Maag-darmstelsel,0
Hexamminecobalt(III) chloride,16018,Hexamminekobalt(III)chloride,0
Queen Anne's Revenge,77492,"Queen_Anne%27s_Revenge_(schip,_1710)",0
Stroke,109428,Cerebrovasculair_accident,0
Wolfram syndrome,22722,Syndroom_van_Wolfram,0
Biotechnology,50358,Biotechnologie,0
Gallbladder,38073,Galblaas,0
Ligand-gated ion channel,35799,Ionotrope_receptor,0
Anti-nuclear antibody,39601,Antinucleaire_antistof,0
ETH Zurich,53337,Eidgen%C3%B6ssische_Technische_Hochschule_Z%C3%BCrich,0
Tesla Model 3,64098,Tesla_Model_3,0
Fraud,53800,Fraude,0
Phenothrin,29587,Fenothrine,0
University of Rochester,82111,University_of_Rochester,0
Uterine fibroid,47049,Vleesboom,0
Psychopathology,33513,Psychopathologie,0
Chervil,23958,Echte_kervel,0
Maggot,16581,Made_(larf),0
Mycenaean Greek,44711,Myceens,0
Destructive testing,18405,Destructief_onderzoek,0
Peru,110155,Peru,0
Wolff–Parkinson–White syndrome,36585,Syndroom_van_Wolff-Parkinson-White,0
Eleusis,41257,Elefsina,0
Bacteria,101243,Bacteri%C3%ABn,0
Russian wine,18769,Wijnbouw_in_Rusland,0
Perry,38439,Perenwijn,0
Glass,68311,Glas,0
Breeder reactor,61091,Kweekreactor,0
Diodorus of Tyre,16428,Diodoros_van_Tyros,0
Hyperventilation,16523,Hyperventilatie,0
Carol W. Greider,40080,Carol_Greider,0
Salvador Luria,45291,Salvador_Luria,0
gamma-Linolenic acid,29665,Gammalinoleenzuur,0
Entacapone,28678,Entacapone,0
Room temperature,22403,Kamertemperatuur,0
Archimedes' principle,74445,Wet_van_Archimedes,0
Kruskal's algorithm,20578,Kruskals_algoritme,0
Tongue,45214,Tong_(anatomie),0
Translation (biology),39407,Translatie_(biologie),0
Five-year survival rate,12456,Vijfjaarsoverleving,0
United States Department of Defense,65006,United_States_Department_of_Defense,0
Cell adhesion,31765,Celadhesie,0
Allen Carr,25683,Allen_Carr,0
Sternum,30770,Borstbeen,0
Carl Ludwig,27390,Carl_Ludwig,0
Extremely high frequency,32163,Extremely_high_frequency,0
Leech,43975,Bloedzuigers,0
Syncope (medicine),47806,Syncope_(medisch),0
Five-year survival rate,12282,Vijfjaarsoverleving,0
Triboelectric effect,34649,Tribo-elektrisch_effect,0
Immaculate Heart of Mary,41299,Onbevlekt_Hart_van_Maria,0
Embryo,35443,Embryo,0
Injury,27196,Verwonding,0
Hyssopus officinalis,26886,Hyssop,0
Infliximab,40087,Infliximab,0
Fellow of the Royal Society,26739,Fellow_of_the_Royal_Society,0
Fanconi syndrome,22062,Syndroom_van_Fanconi,0
Nucleoporin,24106,Nucleoporine,0
Pericardium,25962,Pericard,0
Chrysolina,22593,Chrysolina,0
Stephen Hales,36972,Stephen_Hales,0
Vasodilation,35534,Vasodilatatie,0
Frankfurt Book Fair,27677,Frankfurter_Buchmesse,0
Pasteurization,42462,Pasteuriseren,0
Serum (blood),21203,Serum,0
Supernova,111289,Supernova,0
Locked-in syndrome,22000,Locked-in-syndroom,0
Astrocyte,55424,Astrocyt,0
Immunotherapy,37805,Immunotherapie,0
High-speed steel,27192,Snelstaal,0
Kalanchoe daigremontiana,19236,Kalanchoe_daigremontiana,0
Lithium iron phosphate battery,28850,LFP-accu,0
Testosterone,115310,Testosteron,0
Millisecond,18059,Milliseconde,0
Calcium bicarbonate,19802,Calciumwaterstofcarbonaat,0
Ranitidine,51494,Ranitidine,0
Drinking water,42356,Drinkwater,0
Pulmonary edema,29579,Longoedeem,0
Biomolecule,32536,Biomolecuul,0
Lycoris (plant),20822,Lycoris_(planten),0
Liquor,41986,Gedistilleerde_drank,0
Circulatory system,98555,Hart_en_vaatstelsel,0
Irbesartan,21430,Irbesartan,0
Back pain,42070,Rugpijn,0
Shaucha,28988,Shaucha,0
Group 7 element,25746,Mangaangroep,0
Brinell scale,19261,Brinellhardheid,0
Alan Turing,100481,Alan_Turing,0
Hospital-acquired infection,49446,Ziekenhuisinfectie,0
Cardiac nursing,16377,CCU-verpleegkundige,0
Mass media,73275,Massamedia,0
Conspiracy theory,91416,Complottheorie,0
Trendelenburg's sign,19252,Test_van_Trendelenburg,0
Avascular necrosis,61866,Avasculaire_necrose,0
Endothelium,26778,Endotheel,0
Buoyancy compensator (diving),117038,Trimvest,0
Morus (plant),33934,Moerbei,0
Himalayas,84569,Himalaya,0
Partial pressure,66146,Parti%C3%ABle_druk,0
Physiology,45352,Fysiologie,0
George Ripley (alchemist),24298,George_Ripley,0
Dehydration,24440,Dehydratie_(geneeskunde),0
Asparagine,22524,Asparagine,0
Tonsil,20523,Keelamandel,0
List of heaviest people,21707,Lijst_van_zwaarste_mensen,0
Heart,114043,Hart,0
Twin-to-twin transfusion syndrome,34741,Tweelingtransfusiesyndroom,0
Hyperglycemia,32482,Hyperglykemie,0
Fluid replacement,27392,Hydratatie,0
Flower,80176,Bloem_(plant),0
Vaginitis,29627,Vaginitis,0
Smoking ban,65128,Rookverbod,0
Signs and symptoms,45962,Klinisch_teken,0
Carcinogen,41964,Carcinogeen,0
Shelf life,43483,Houdbaarheidsdatum,0
Intravenous therapy,56065,Infuus,0
East India Company,98484,Britse_Oost-Indische_Compagnie,0
Progestogen,38301,Progestageen,0
Particulates,88022,Fijnstof,0
Philip Showalter Hench,26332,Philip_Showalter_Hench,0
Imagination,32817,Verbeeldingskracht,0
NFPA 704,20589,NFPA_704,0
Ernst Ruska,23218,Ernst_Ruska,0
New York University,101027,New_York-universiteit,0
Delusion,46046,Waan,0
Amgen,33624,Amgen,0
Luteinizing hormone,34158,Lute%C3%AFniserend_hormoon,0
Neuroscience,70482,Neurowetenschap,0
Glucagonoma,19270,Glucagonoom,0
Bar chart,24722,Staafdiagram,0
Coagulation,50759,Bloedstolling,0
Underwater diving,135809,Sportduiken,0
Twelve-step program,35827,Twaalfstappenprogramma,0
Artemis,116566,Artemis_(mythologie),0
Gastrointestinal tract,52602,Maag-darmstelsel,0
Lenin Peak,23921,Leninpiek,0
Pharmacovigilance,78515,Medicatiebewaking,0
Halal,38534,Halal,0
Ventricle (heart),30694,Ventrikel_(hart),0
Vanilla,59020,Vanille,0
Denver,144988,Denver,0
Anticoagulant,48524,Anticoagulantia,0
Honor Frost,59772,Honor_Frost,0
Morphogenesis,28080,Morfogenese,0
