source,wiki_sanity_source,target,wiki_sanity_target
Hasan al-Rammah,15653,Hasan_al-Rammah,0
Cape Province,26110,Province_du_Cap,0
Idiopathic disease,12885,Idiopathique,0
Egyptian cuisine,55575,Cuisine_%C3%A9gyptienne,0
Subclavian artery,36825,Art%C3%A8re_subclavi%C3%A8re,0
Ancient Greek architecture,88715,Architecture_de_la_Gr%C3%A8ce_antique,0
Electronic cigarette,117423,Cigarette_%C3%A9lectronique,0
Myofibroblast,23036,Myofibroblaste,0
Ada Lovelace,72691,Ada_Lovelace,0
Abortion law,102981,Droit_de_l%27avortement,0
Hypoalgesia,21283,Hypoalg%C3%A9sie,0
Transcription factor,59678,Facteur_de_transcription,0
Vitamin K2,35107,M%C3%A9naquinone,0
Education,126772,%C3%89ducation,0
Paul Greengard,30016,Paul_Greengard,0
Para Brahman,24423,Parabrahman,0
Alternative medicine,116714,M%C3%A9decine_non_conventionnelle,0
Syndrome of inappropriate antidiuretic hormone secretion,32576,Syndrome_de_s%C3%A9cr%C3%A9tion_inappropri%C3%A9e_d%27hormone_anti-diur%C3%A9tique,0
Confédération Mondiale des Activités Subaquatiques,82363,Conf%C3%A9d%C3%A9ration_mondiale_des_activit%C3%A9s_subaquatiques,0
Irish people,80324,Irlandais_(peuple),0
Aztecs,164538,Azt%C3%A8ques,0
Hydroxy group,22416,Hydroxyle,0
Bezafibrate,20061,B%C3%A9zafibrate,0
Colombia (cocktail),13383,Colombia_(cocktail),0
Genotype,31090,G%C3%A9notype,0
Uterine contraction,20542,Contraction_ut%C3%A9rine,0
Torr,19596,Torr,0
Pharmaceutical industry,91487,Industrie_pharmaceutique,0
Jurisdiction,50347,Comp%C3%A9tence_(droit),0
Chemical formula,42853,Formule_chimique,0
Chinese Canadians,75040,Sino-Canadiens,0
Pimavanserin,37579,Pimavans%C3%A9rine,0
Motilin,22579,Motiline,0
Developed country,51834,Pays_d%C3%A9velopp%C3%A9,0
Ion,39607,Ion,0
Enthalpy of fusion,25259,Enthalpie_de_fusion,0
Canonical correlation,40229,Analyse_canonique_des_corr%C3%A9lations,0
Risk assessment,100625,%C3%89valuation_des_risques,0
Surface acoustic wave,25930,Onde_acoustique_de_surface,0
KIF4A,18615,KIF4A,0
Ventricle (heart),30826,Ventricule_cardiaque,0
Bone marrow,34478,Moelle_osseuse,0
Glycogen,32458,Glycog%C3%A8ne,0
Molten salt,13712,Sel_fondu,0
Pompeii,89566,Pomp%C3%A9i,0
Nepal,141344,N%C3%A9pal,0
Rob Waddell,42823,Rob_Waddell,0
United States Public Health Service,48739,Service_de_sant%C3%A9_publique_des_%C3%89tats-Unis,0
Diving regulator,127749,D%C3%A9tendeur_de_plong%C3%A9e,0
ATC code C02,20374,Classe_ATC_C02,0
Quisqualic acid,24638,Acide_quisqualique,0
Monomer,15603,Monom%C3%A8re,0
Sextus Empiricus,52134,Sextus_Empiricus,0
Therapy,40973,Traitement_(m%C3%A9decine),0
Geriatrics,44160,G%C3%A9riatrie,0
Infant mortality,107733,Mortalit%C3%A9_infantile,0
Passive smoking,96168,Tabagisme_passif,0
Hippie,128865,Hippie,0
Joseph Sauveur,27957,Joseph_Sauveur,0
Medical Research Council (United Kingdom),34183,Conseil_de_la_recherche_m%C3%A9dicale,0
Ahmed Matar,17394,Ahmad_Matar,0
Golgi tendon organ,24366,Organe_tendineux_de_Golgi,0
Sociology,130510,Sociologie,0
Brachiopod,83786,Brachiopoda,0
American submarine NR-1,24378,NR-1,0
History of science,142901,Histoire_des_sciences,0
Defense against swimmer incursions,70151,D%C3%A9fense_contre_les_plongeurs,0
Herbert Spencer,96476,Herbert_Spencer,0
World Press Photo,20838,World_Press_Photo,0
Thiocyanic acid,24425,Acide_thiocyanique,0
Routledge,28490,Routledge,0
Period 5 element,49427,P%C3%A9riode_5_du_tableau_p%C3%A9riodique,0
Cardiology (album),40738,Cardiology,0
Silicon monoxide,31603,Monoxyde_de_silicium,0
Greco-Buddhist art,72372,Art_gr%C3%A9co-bouddhique,0
Tinea versicolor,25371,Pityriasis_versicolor,0
para-Methoxyamphetamine,63337,Param%C3%A9thoxyamph%C3%A9tamine,0
Tension (physics),21418,Tension_m%C3%A9canique,0
Rembrandt,96365,Rembrandt,0
Glial cell line-derived neurotrophic factor,38935,Facteur_neurotrophe_d%C3%A9riv%C3%A9_de_la_glie,0
Triboluminescence,24498,Triboluminescence,0
Transverse cervical artery,24041,Art%C3%A8re_transverse_du_cou,0
Analgesic,87545,Antalgique,0
Umbilical artery,20181,Art%C3%A8re_ombilicale,0
Human fertilization,31538,F%C3%A9condation_humaine,0
Human,101409,Homo_sapiens_sapiens,0
Ramsay Hunt syndrome,12564,Syndrome_de_Ramsay_Hunt,0
Work (human activity),33527,Travail,0
Transmissible spongiform encephalopathy,38398,Enc%C3%A9phalopathie_subaigu%C3%AB_spongiforme_transmissible,0
Micrographia,25779,Micrographia,0
Lipid,91755,Lipide,0
Kapalika,23249,Kapalika,0
Selective serotonin reuptake inhibitor,76315,Inhibiteur_s%C3%A9lectif_de_la_recapture_de_la_s%C3%A9rotonine,0
Computer-generated imagery,42673,Effets_sp%C3%A9ciaux_num%C3%A9riques,0
Argyll Robertson pupil,25114,Signe_d%27Argyll_Robertson,0
Plague of Justinian,31987,Peste_de_Justinien,0
Bon,84635,B%C3%B6n,0
Asian people,29288,Asiatique_(humain),0
Ohm,31191,Ohm_(unit%C3%A9),0
Adrenergic receptor,40489,R%C3%A9cepteur_adr%C3%A9nergique,0
Seroconversion,40634,S%C3%A9roconversion,0
Saturation diving,120285,Plong%C3%A9e_en_saturation,0
Opioid,117047,Opio%C3%AFde,0
Medical device,60860,Dispositif_m%C3%A9dical,0
Atresia,12392,Atr%C3%A9sie,0
PARP1,31635,Poly(ADP-ribose)_polym%C3%A9rase_1,0
Budipine,21586,Budipine,0
World Health Organization,122570,Organisation_mondiale_de_la_sant%C3%A9,0
Sichuan pepper,32815,Poivre_du_Sichuan,0
Coevolution,48835,Co%C3%A9volution,0
Clarithromycin,34716,Clarithromycine,0
Organic compound,31462,Compos%C3%A9_organique,0
George Smoot,41991,George_Fitzgerald_Smoot,0
Recipe,24491,Recette_de_cuisine,0
Antiarrhythmic agent,29458,Antiarythmique,0
Ibn Battuta,90788,Ibn_Batt%C3%BBta,0
Herbal medicine,52170,Herboristerie,0
Fukuryu,56310,Fukury%C5%AB,0
Shvetashvatara Upanishad,57507,Shvetashvatara_Upanishad,0
Ludwig Binswanger,42040,Ludwig_Binswanger,0
Histone,50161,Histone,0
Collimated beam,17589,Lumi%C3%A8re_collimat%C3%A9e,0
Reducing emissions from deforestation and forest degradation,80093,Reducing_Emissions_from_Deforestation_and_Forest_Degradation,0
Archimedes,78245,Archim%C3%A8de,0
Erythrocyte sedimentation rate,26827,Vitesse_de_s%C3%A9dimentation,0
Yakitori,29213,Yakitori,0
Enoximone,17803,%C3%89noximone,0
Plasmapheresis,32483,Plasmaph%C3%A9r%C3%A8se,0
Gentamicin,38441,Gentamicine,0
Perennial plant,29205,Plante_vivace,0
Sodium aluminium hydride,18951,Aluminohydrure_de_sodium,0
Transaminase,21923,Transaminase,0
Calcium sulfate,32832,Sulfate_de_calcium,0
Emergency department,55084,Accueil_et_traitement_des_urgences,0
EKG (disambiguation),9407,EKG,0
Carcinoid,27548,Tumeur_carcino%C3%AFde,0
Expanded access,23102,Autorisation_temporaire_d%27utilisation,0
Sodium aluminate,18775,Aluminate_de_sodium,0
Potassium amide,18790,Amidure_de_potassium,0
Seawater,42578,Eau_de_mer,0
Hydroxyethyl starch,28670,Hydroxy%C3%A9thylamidon,0
Kidney failure,31496,Insuffisance_r%C3%A9nale,0
Superior pancreaticoduodenal artery,17112,Art%C3%A8re_pancr%C3%A9atico-duod%C3%A9nale_sup%C3%A9rieure,0
Pituitary stalk,16682,Tige_pituitaire,0
18-Methoxycoronaridine,38793,18-Methoxycoronaridine,0
Nabiximols,28139,Nabiximols,0
Ministry (government department),28963,Minist%C3%A8re_(gouvernement),0
Fibromuscular dysplasia,28946,Dysplasie_fibromusculaire,0
Basophilic stippling,14740,Ponctuation_basophile,0
Édouard Manet,66598,%C3%89douard_Manet,0
Fallopian tube,35570,Tube_ut%C3%A9rin,0
Arrested Development,61873,Arrested_Development_(s%C3%A9rie_t%C3%A9l%C3%A9vis%C3%A9e),0
Technology readiness level,27384,Technology_readiness_level,0
Bank,74385,Banque,0
Chersonesus,42149,Cherson%C3%A8se_(ville),0
Imhotep,34960,Imhotep,0
William Osler,53694,William_Osler,0
Yohimbine,62414,Yohimbine,0
Roehampton,42066,Roehampton,0
Upton Sinclair,75596,Upton_Sinclair,0
Nasal septum,21568,Septum_nasal,0
Pathophysiology,26449,Physiopathologie,0
Sprint (running),47937,Sprint_(athl%C3%A9tisme),0
ATC code R03,21636,Classe_ATC_R03,0
Cricothyrotomy,25021,Cricothyro%C3%AFdotomie,0
Spearfishing,79400,P%C3%AAche_sous-marine,0
Dientamoebiasis,25219,Dientam%C5%93bose,0
6-APB,39929,6-(2-Aminopropyl)benzofurane,0
Francis Galton,90638,Francis_Galton,0
Magna Graecia,50385,Grande-Gr%C3%A8ce,0
Granuloma inguinale,27840,Donovanose,0
Angiotensin II receptor blocker,44902,Antagoniste_des_r%C3%A9cepteurs_de_l%27angiotensine_II,0
Survival analysis,63431,Analyse_de_survie,0
Heart,114514,C%C5%93ur,0
Rubella,41128,Rub%C3%A9ole,0
Fulminic acid,21045,Acide_fulminique,0
Desmin-related myofibrillar myopathy,18661,Myopathie_avec_surcharge_en_desmine,0
Multilinear algebra,28585,Alg%C3%A8bre_multilin%C3%A9aire,0
Antidote,24217,Antidote,0
American Cancer Society,24581,American_Cancer_Society,0
C-peptide,24654,Peptide_C,0
Music,143320,Musique,0
"1,1,1-Trichloroethane",56282,"1,1,1-Trichloro%C3%A9thane",0
Pollution,72217,Pollution,0
Alkali,20279,Alcali,0
Fatsa,45153,Fatsa,0
Dehydroepiandrosterone sulfate,63637,Sulfate_de_d%C3%A9hydro%C3%A9piandrost%C3%A9rone,0
Well-being,43286,Bien-%C3%AAtre,0
Odor,57810,Odeur,0
Marinejegerkommandoen,60792,Marinejegerkommandoen,0
Drag (physics),47860,Tra%C3%AEn%C3%A9e,0
Kalam,43092,Kal%C3%A2m,0
Nickel–zinc battery,22462,Accumulateur_nickel-zinc,0
Electron microscope,44186,Microscope_%C3%A9lectronique,0
Klinefelter syndrome,37414,Syndrome_de_Klinefelter,0
Baby colic,27947,Colique_du_nourrisson,0
Chief physician,18019,Chef_de_service_hospitalier,0
United States Capitol,92358,Capitole_des_%C3%89tats-Unis,0
Hafez Ibrahim,19604,Hafez_Ibrahim,0
Triclosan,60355,Triclosan,0
Superior tympanic artery,17552,Art%C3%A8re_tympanique_sup%C3%A9rieure,0
Vesicle (biology and chemistry),34748,V%C3%A9sicule_(biologie),0
Hieratic,36002,%C3%89criture_hi%C3%A9ratique,0
Doing It Right (scuba diving),130987,Plong%C3%A9e_DIR,0
Hualong One,24968,Hualong-1,0
Anthropology,107032,Anthropologie,0
Gyroelongated square pyramid,19116,Pyramide_carr%C3%A9e_gyroallong%C3%A9e,0
Urine therapy,28135,Urinoth%C3%A9rapie,0
Philopatry,34140,Philopatrie,0
Charles Nicolle,29721,Charles_Nicolle,0
Pheochromocytoma,89493,Ph%C3%A9ochromocytome,0
Nutrient,34133,Nutriment,0
Borrelia duttoni,14342,Borrelia_duttoni,0
Chlorproethazine,19305,Chlorpro%C3%A9thazine,0
Aaron Beck,47502,Aaron_Temkin_Beck,0
Potassium dichromate,30358,Dichromate_de_potassium,0
Thomas Willis,29417,Thomas_Willis,0
Nitrile,30777,Nitrile,0
Hepatoblastoma,20721,H%C3%A9patoblastome,0
Ham,32237,Jambon,0
Lepidolite,25641,L%C3%A9pidolite,0
Greater palatine artery,16944,Art%C3%A8re_grande_palatine,0
Assignment (computer science),29558,Affectation_(informatique),0
Norepinephrine–dopamine reuptake inhibitor,31995,Inhibiteur_de_la_recapture_de_la_dopamine_et_de_la_noradr%C3%A9naline,0
Egyptian literature,35252,Litt%C3%A9rature_%C3%A9gyptienne,0
Retinopathy,22334,R%C3%A9tinopathie,0
Portal vein,24179,Veine_porte,0
Respiratory tract,34365,Voies_respiratoires,0
Kampala,63624,Kampala,0
Isopentenyl pyrophosphate,19214,Isopent%C3%A9nyl-pyrophosphate,0
Bacteria,101709,Bact%C3%A9rie,0
Viral disease,39584,Maladie_virale,0
Signs and symptoms,46171,Signe_clinique,0
Gastroenterology,29691,Gastro-ent%C3%A9rologie,0
Bone morphogenetic protein,37181,BMP_(facteur_de_croissance),0
Incidental imaging finding,20938,Incidentalome,0
Germ theory denialism,19225,D%C3%A9ni_de_la_th%C3%A9orie_du_germe,0
Photosynthesis,85821,Photosynth%C3%A8se,0
Rhetoric (Aristotle),43528,Rh%C3%A9torique_(Aristote),0
Demosthenes,114056,D%C3%A9mosth%C3%A8ne,0
Dicaearchus,36903,Dic%C3%A9arque,0
Leukotriene C4,18956,Leucotri%C3%A8ne_C4,0
Soma (biology),19806,P%C3%A9ricaryon,0
Vapor pressure,30533,Pression_de_vapeur,0
Lithium nitrite,22554,Nitrite_de_lithium,0
Thiol,33680,Thiol,0
Safe sex,53954,S%C3%A9curisexe,0
Adinazolam,27196,Adinazolam,0
Diffuse alveolar damage,24603,Dommage_alv%C3%A9olaire_diffus,0
Allergic rhinitis,48258,Rhinite_allergique,0
Martin Heinrich Klaproth,27224,Martin_Heinrich_Klaproth,0
Cat-scratch disease,36824,Maladie_des_griffes_du_chat,0
Nonsteroidal anti-inflammatory drug,69588,Anti-inflammatoire_non_st%C3%A9ro%C3%AFdien,0
Hemagglutinin,22621,H%C3%A9magglutinine,0
Shichimi,21936,Shichimi,0
Kernicterus,26176,Ict%C3%A8re_nucl%C3%A9aire,0
RNA world,62084,Hypoth%C3%A8se_du_monde_%C3%A0_ARN,0
Mirtazapine,84954,Mirtazapine,0
ATC code N01,17128,Classe_ATC_N01,0
Naxos (Sicily),26252,Naxos_(Sicile),0
Teva Pharmaceuticals,48190,Teva_Pharmaceutical,0
Microcephalic osteodysplastic primordial dwarfism type II,17396,Nanisme_microc%C3%A9phalique_ost%C3%A9odysplasique_primordial_type_II,0
Water filter,22903,Filtre_%C3%A0_eau,0
Tolvaptan,23058,Tolvaptan,0
Titanium tetrachloride,28087,T%C3%A9trachlorure_de_titane,0
Natalizumab,41345,Natalizumab,0
Lead-cooled fast reactor,29103,R%C3%A9acteur_nucl%C3%A9aire_rapide_%C3%A0_caloporteur_plomb,0
Vodka,52173,Vodka,0
Blood pressure,50941,Pression_art%C3%A9rielle,0
Immunoprecipitation,45125,Immunopr%C3%A9cipitation,0
Authority,23752,Autorit%C3%A9,0
Wade–Giles,46541,Romanisation_Wade-Giles,0
Paxilline,13501,Paxilline_(alcalo%C3%AFde),0
Memory B cell,28868,Lymphocyte_B_%C3%A0_m%C3%A9moire,0
Elizabethan era,69767,%C3%88re_%C3%A9lisab%C3%A9thaine,0
Method of moments (statistics),29194,M%C3%A9thode_des_moments_(statistiques),0
Ectopic pacemaker,20501,Foyer_ectopique,0
Scattering,35145,Diffusion_des_ondes,0
Ergine,72270,Ergine,0
Drug withdrawal,25065,Sevrage_(toxicologie),0
Basal ganglia,51882,Ganglions_de_la_base,0
James Franck,49940,James_Franck,0
Lupus,82613,Lupus_%C3%A9ryth%C3%A9mateux_diss%C3%A9min%C3%A9,0
Pumsavana,25675,Pumsavana,0
Nuclear reactor,84639,R%C3%A9acteur_nucl%C3%A9aire,0
Generalized linear model,55876,Mod%C3%A8le_lin%C3%A9aire_g%C3%A9n%C3%A9ralis%C3%A9,0
Deep geological repository,28242,Stockage_des_d%C3%A9chets_radioactifs_en_couche_g%C3%A9ologique_profonde,0
Folliculogenesis,42434,Folliculog%C3%A9n%C3%A8se,0
Caesium,64882,C%C3%A9sium,0
Deoxyribonucleotide,14539,D%C3%A9soxyribonucl%C3%A9otide,0
Religious order,29835,Ordre_religieux,0
Janus kinase 2,32795,Janus_kinase_2,0
Centers for Medicare & Medicaid Services,25342,Centers_for_Medicare_%26_Medicaid_Services,0
Bovine spongiform encephalopathy,53648,Enc%C3%A9phalopathie_spongiforme_bovine,0
Frans de Waal,40623,Frans_de_Waal,0
Gas cylinder,77828,Bouteille_de_gaz,0
Medical journal,10526,Revue_m%C3%A9dicale,0
Mary Garrett,34413,Mary_Garrett,0
Sting (musician),110335,Sting,0
Dysthymia,38362,Dysthymie,0
Blood transfusion,80247,Transfusion_sanguine,0
Anethole,31714,An%C3%A9thol,0
"1,000,000,000",37575,Milliard,0
Granular cell tumor,19925,Tumeur_d%27Abrikossof,0
Abram Ioffe,20238,Abram_Ioff%C3%A9,0
Nasal administration,23465,Voie_nasale,0
Panchadasi,31787,Panchadashi,0
Medicine,79289,M%C3%A9decine,0
Pre-eclampsia,57174,Pr%C3%A9-%C3%A9clampsie,0
Hemichordate,32928,Hemichordata,0
String (computer science),46889,Cha%C3%AEne_de_caract%C3%A8res,0
"Olympia, Greece",57651,Olympie,0
Swimming (sport),56300,Natation_sportive,0
Snoring,28787,Ronflement,0
Single crystal,31619,Monocristal,0
Tendon,41192,Tendon,0
Lhermitte's sign,17111,Signe_de_Lhermitte,0
List of life sciences,39712,Sciences_de_la_vie,0
French wine,50492,Viticulture_en_France,0
Medical guideline,22476,Protocole_de_soins,0
Supernova,111554,Supernova,0
Bubonic plague,47752,Peste_bubonique,0
Racecadotril,32450,Rac%C3%A9cadotril,0
Borderline personality disorder,119750,Trouble_de_la_personnalit%C3%A9_borderline,0
CPR-1000,23708,CPR-1000,0
Loop diuretic,27873,Diur%C3%A9tique_de_l%27anse,0
Ibandronic acid,21388,Acide_ibandronique,0
Medicine,79447,M%C3%A9decine,0
Sympathetic trunk,20795,Tronc_sympathique,0
Determinism,90642,D%C3%A9terminisme,0
Blood pressure,50941,Pression_art%C3%A9rielle,0
AP1000,45572,R%C3%A9acteur_AP1000,0
Cryoprecipitate,19775,Cryopr%C3%A9cipit%C3%A9,0
Tax credit,41817,Cr%C3%A9dit_d%27imp%C3%B4t,0
5-IT,29678,5-(2-Aminopropyl)indole,0
Humorism,44196,Th%C3%A9orie_des_humeurs,0
Coffin birth,49513,Expulsion_f%C5%93tale_post-mortem,0
Breastfeeding and HIV,21976,Transmission_du_VIH_par_l%27allaitement,0
Organ dysfunction,16014,Insuffisance_d%27organe,0
Rib cage,37088,Cage_thoracique,0
Levocetirizine,28849,L%C3%A9voc%C3%A9tirizine,0
Hepatomegaly,24319,H%C3%A9patom%C3%A9galie,0
Macedonian wine,16553,Viticulture_en_Mac%C3%A9doine_du_Nord,0
Hydantoin,20490,Hydanto%C3%AFne,0
Fluticasone/salmeterol,24425,S%C3%A9r%C3%A9tide,0
Corneal transplantation,41536,Greffe_corn%C3%A9enne,0
Trichloroethylene,83532,Trichlor%C3%A9thyl%C3%A8ne,0
Arylcyclohexylamine,60568,Arylcyclohexylamine,0
Brønsted–Lowry acid–base theory,25770,Th%C3%A9orie_de_Br%C3%B8nsted-Lowry,0
Oxygen mask,28849,Masque_%C3%A0_oxyg%C3%A8ne,0
Adenosine deaminase,39651,Ad%C3%A9nosine_d%C3%A9saminase,0
Blue plaque,35792,Blue_plaque,0
Dichlorine heptoxide,22729,Heptoxyde_de_dichlore,0
"Cobalt, Ontario",34958,Cobalt_(Ontario),0
Hurler syndrome,24583,Syndrome_de_Hurler,0
Executive functions,58269,Fonctions_ex%C3%A9cutives,0
Jerome Isaac Friedman,27963,Jerome_Isaac_Friedman,0
Laboratory,36566,Laboratoire_de_recherche,0
Undecylenic acid,22031,Acide_und%C3%A9cyl%C3%A9nique,0
Therapy,40973,Traitement_(m%C3%A9decine),0
Allergy,81842,Allergie,0
Pedro Duque,63864,Pedro_Duque,0
Shanghan Lun,18308,Shanghan_Lun,0
Common iliac artery,20349,Art%C3%A8re_iliaque_commune,0
Thomas Lewis (cardiologist),22510,Thomas_Lewis_(cardiologue),0
Tourette syndrome,87289,Syndrome_de_Gilles_de_La_Tourette,0
Osmotic concentration,18693,Concentration_osmotique,0
Behçet's disease,47168,Maladie_de_Beh%C3%A7et,0
Bear,86635,Ursidae,0
Great saphenous vein,22716,Veine_grande_saph%C3%A8ne,0
Birmingham,141031,Birmingham,0
Kampo,38472,M%C3%A9decine_Kampo,0
Anabolic steroid,131841,St%C3%A9ro%C3%AFde_anabolisant,0
Automata theory,45428,Th%C3%A9orie_des_automates,0
Palm wine,42273,Vin_de_palme,0
Cyanosis,25236,Cyanose,0
Gustaf Retzius,31765,Gustaf_Magnus_Retzius,0
Atrium (heart),27505,Atrium_(anatomie),0
Yoichiro Nambu,38728,Yoichiro_Nambu,0
Michael Polanyi,51430,Michael_Polanyi,0
Oroxylin A,27841,Oroxyline_A,0
Kambuzia Partovi,18272,Kambuzia_Partovi,0
Orosomucoid,18314,Orosomuco%C3%AFde,0
Carbonyl sulfide,28745,Oxysulfure_de_carbone,0
Tioconazole,19215,Tioconazole,0
Paracetamol,76427,Parac%C3%A9tamol,0
Central dogma of molecular biology,38227,Th%C3%A9orie_fondamentale_de_la_biologie_mol%C3%A9culaire,0
Akira Ogata,17713,Akira_Ogata_(chimiste),0
Gas exchange,91141,H%C3%A9matose,0
Dietary supplement,65544,Compl%C3%A9ment_alimentaire,0
Affix,23885,Affixe,0
Adenosylcobalamin,18609,Ad%C3%A9nosylcobalamine,0
Endothelial NOS,46377,NOS3,0
"N,N-Dimethyltryptamine",110383,Dim%C3%A9thyltryptamine,0
Venous thrombosis,41857,Thrombose_veineuse,0
Polycythemia vera,28034,Maladie_de_Vaquez,0
Hemoglobin,82220,H%C3%A9moglobine,0
George Cruikshank,32295,George_Cruikshank,0
Ziehl–Neelsen stain,24100,Coloration_de_Ziehl-Neelsen,0
Finger cot,15235,Doigtier,0
History of tuberculosis,74919,Histoire_de_la_tuberculose,0
Oxomemazine,31939,Oxom%C3%A9mazine,0
Ganesh Chaturthi,50870,Ganesh_Chaturthi,0
Marine Biological Laboratory,40647,Laboratoire_de_biologie_marine_(Woods_Hole),0
Triadin,20913,Triadine,0
Hermetica,60779,Hermetica,0
Bilateria,32208,Bilateria,0
Paresthesia,26888,Paresth%C3%A9sie,0
Technetium-99,17726,Techn%C3%A9tium_99,0
Non-Hodgkin lymphoma,29484,Lymphome_non_hodgkinien,0
Tupuxuara,29322,Tupuxuara,0
Acetyl group,21387,Ac%C3%A9tyle,0
Paul Watzlawick,37860,Paul_Watzlawick,0
Italian language,110845,Italien,0
Hyaluronic acid,41552,Acide_hyaluronique,0
Acidosis,25890,Acidose,0
Joshua Lederberg,46185,Joshua_Lederberg,0
Stimulant,64998,Stimulant,0
Mannitol,38806,Mannitol,0
Exercise physiology,44909,Physiologie_sportive,0
Pus,18477,Pus,0
Applied Physics Laboratory,26100,Applied_Physics_Laboratory,0
Adapalene,25300,Adapal%C3%A8ne,0
Holocaust denial,217116,N%C3%A9gation_de_la_Shoah,0
Alkaline hydrolysis (body disposal),27453,Aquamation,0
T cell,52626,Lymphocyte_T,0
Multivariate normal distribution,94547,Loi_normale_multidimensionnelle,0
Nelarabine,22069,N%C3%A9larabine,0
Skeletal fluorosis,20307,Fluorose_osseuse,0
Aristoxenus,34890,Aristox%C3%A8ne,0
Labour Day,29705,F%C3%AAte_du_Travail,0
Civitas (think tank),16228,Civitas_(think_tank),0
Cod,45461,Morue,0
Paprika,28322,Paprika,0
Smoking,83624,Fumer,0
Spain,168907,Espagne,0
Epiglottis,24582,%C3%89piglotte,0
Computational complexity theory,62945,Th%C3%A9orie_de_la_complexit%C3%A9_(informatique_th%C3%A9orique),0
Phytic acid,28067,Acide_phytique,0
Hindu temple,107009,Mandir,0
Drug class,21445,Classe_pharmacologique,0
Abolhassan Etessami,15146,Abolhassan_Etessami,0
Oxidizing agent,20918,Oxydant,0
Cabazitaxel,25613,Cabazitaxel,0
Angiotensin,45227,Angiotensine,0
Belatacept,19173,B%C3%A9latacept,0
Fire extinguisher,73809,Extincteur,0
Endocrinology,35317,Endocrinologie,0
Flora of North America,18599,Flora_of_North_America,0
Williams syndrome,46964,Syndrome_de_Williams,0
Superior cerebellar artery,23616,Art%C3%A8re_c%C3%A9r%C3%A9belleuse_sup%C3%A9rieure,0
Genome,54464,G%C3%A9nome,0
Oleuropein,27069,Oleurop%C3%A9ine,0
Statistical dispersion,27525,Indicateur_de_dispersion,0
Medical classification,40039,Terminologies_et_classifications_en_m%C3%A9decine,0
Trachea,38157,Trach%C3%A9e,0
Chlorpromazine,93844,Chlorpromazine,0
Bone fracture,45240,Fracture,0
Osteocalcin,29630,Ost%C3%A9ocalcine,0
Ancient Greek astronomy,54166,Astronomie_grecque,0
Atretochoana,19099,Atretochoana_eiselti,0
Thomas Guy,24613,Thomas_Guy,0
Vegetarianism,97385,V%C3%A9g%C3%A9tarisme,0
Rowman & Littlefield,17748,Rowman_%26_Littlefield,0
Mary Anne Atwood,21630,Mary_Anne_Atwood,0
Quantum entanglement,84842,Intrication_quantique,0
Atrium (heart),27495,Atrium_(anatomie),0
Centimetre–gram–second system of units,57351,Syst%C3%A8me_CGS,0
Hershey–Chase experiment,26891,Exp%C3%A9riences_de_Hershey_et_Chase,0
Partial function,29942,Fonction_partielle,0
Ara (drink),14819,Arag,0
Vector calculus,43586,Analyse_vectorielle,0
Axilla,23292,Aisselle,0
Reference range,52935,Valeurs_de_r%C3%A9f%C3%A9rence_pour_les_principaux_tests_biologiques,0
Joint probability distribution,41893,Loi_de_probabilit%C3%A9_%C3%A0_plusieurs_variables,0
Iron overload,35079,H%C3%A9mochromatose,0
William Gowers (neurologist),23970,William_Gowers,0
Nuclear receptor,56893,R%C3%A9cepteur_nucl%C3%A9aire,0
Soul,88474,%C3%82me,0
Weight gain,23969,Prise_de_poids,0
Tracheotomy,51609,Trach%C3%A9otomie,0
Terumo,25569,Terumo,0
Chemical reaction,73256,R%C3%A9action_chimique,0
ATC code N01,17128,Classe_ATC_N01,0
Scurvy,54975,Scorbut,0
β-Lactamase inhibitor,26208,Inhibiteur_de_b%C3%AAta-lactamase,0
Microwave,72732,Micro-onde,0
Morgan State University,57016,Universit%C3%A9_d%27%C3%89tat_Morgan,0
Polysomnography,39959,Polysomnographie,0
Stroke volume,19862,Volume_d%27%C3%A9jection_systolique,0
Transient tachypnea of the newborn,19446,Tachypn%C3%A9e_transitoire_du_nouveau-n%C3%A9,0
Nucleotide,47331,Nucl%C3%A9otide,0
Frédéric Passy,62808,Fr%C3%A9d%C3%A9ric_Passy,0
Baruch Samuel Blumberg,35939,Baruch_Samuel_Blumberg,0
Panyassis,23509,Panyasis,0
Collecting duct system,26649,Tube_collecteur,0
Prader–Willi syndrome,35481,Syndrome_de_Prader-Willi,0
Scientific law,67592,Loi_scientifique,0
Patient-controlled analgesia,18356,Analg%C3%A9sie_contr%C3%B4l%C3%A9e_par_le_patient,0
Corticotropin-releasing hormone,35195,Corticolib%C3%A9rine,0
Capillary,29946,Capillaire_(anatomie),0
Kinase,38260,Kinase,0
Pindolol,43897,Pindolol,0
Isavuconazonium,25177,Isavuconazole,0
André Frédéric Cournand,25676,Andr%C3%A9_Fr%C3%A9d%C3%A9ric_Cournand,0
Subcutaneous tissue,20753,Hypoderme_(peau),0
Potassium peroxymonosulfate,15175,Hydrog%C3%A9nopersulfate_de_potassium,0
Human penis,64651,P%C3%A9nis_humain,0
Lichen planus,57108,Lichen_plan,0
Nystagmus,38823,Nystagmus,0
Kirsch,22395,Kirsch,0
Lead,147181,Plomb,0
Neural cell adhesion molecule,26215,CD56,0
Sternum,32537,Sternum,0
Phenylalanine,49048,Ph%C3%A9nylalanine,0
Arithmetic,49672,Arithm%C3%A9tique,0
